,root,expiry,strike,optiontype,mid_price,bid_size,bid_price,ask_size,ask_price,open_interest,mark_price,exchange_time,ttm,mat_id
6700,SPXW,2024-10-18,6700,P,0.0,8,1263.0,2,1279.5,0,1271.25,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
6800,SPXW,2024-10-18,6800,C,0.0,441,0.25,537,0.45,0,0.35,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
6800,SPXW,2024-10-18,6800,P,0.0,8,1360.6,1,1377.2,0,1368.9,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
7000,SPXW,2024-10-18,7000,C,0.0,403,0.15,375,0.3,0,0.22499999999999998,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
7000,SPXW,2024-10-18,7000,P,0.0,8,1556.2,2,1572.7,0,1564.45,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
7200,SPXW,2024-10-18,7200,C,0.0,337,0.1,484,0.25,0,0.175,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
7200,SPXW,2024-10-18,7200,P,0.0,8,1751.6,1,1768.1,0,1759.85,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
7400,SPXW,2024-10-18,7400,C,0.0,379,0.05,472,0.2,0,0.125,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
7400,SPXW,2024-10-18,7400,P,0.0,8,1947.1,1,1963.7,0,1955.4,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
7600,SPXW,2024-10-18,7600,C,0.0,0,0.0,747,0.2,0,0.1,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
7600,SPXW,2024-10-18,7600,P,0.0,8,2142.7,2,2159.2,0,2150.95,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
7800,SPXW,2024-10-18,7800,C,0.0,0,0.0,573,0.15,0,0.075,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
7800,SPXW,2024-10-18,7800,P,0.0,8,2338.3,1,2354.7,0,2346.5,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
8000,SPXW,2024-10-18,8000,C,0.0,0,0.0,841,0.15,0,0.075,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
8000,SPXW,2024-10-18,8000,P,0.0,8,2533.8,1,2550.3,0,2542.05,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
8200,SPXW,2024-10-18,8200,C,0.0,0,0.0,412,0.1,0,0.05,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
8200,SPXW,2024-10-18,8200,P,0.0,8,2729.4,1,2745.8,0,2737.6000000000004,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
8400,SPXW,2024-10-18,8400,C,0.0,0,0.0,480,0.1,0,0.05,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
8400,SPXW,2024-10-18,8400,P,0.0,8,2925.0,1,2941.4,0,2933.2,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
8600,SPXW,2024-10-18,8600,C,0.0,0,0.0,535,0.1,0,0.05,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
8600,SPXW,2024-10-18,8600,P,0.0,8,3120.6,1,3136.9,0,3128.75,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
8800,SPXW,2024-10-18,8800,C,0.0,0,0.0,575,0.1,0,0.05,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
8800,SPXW,2024-10-18,8800,P,0.0,8,3316.1,1,3332.5,0,3324.3,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
9000,SPXW,2024-10-18,9000,C,0.0,0,0.0,605,0.1,0,0.05,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
9000,SPXW,2024-10-18,9000,P,0.0,8,3511.6,1,3528.0,0,3519.8,2024-05-24 16:00:00,0.4031963470319635,18Oct2024
1400,SPXW,2024-10-31,1400,C,0.0,1,3905.4,8,3922.3,0,3913.8500000000004,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
1400,SPXW,2024-10-31,1400,P,0.0,578,0.15,633,0.35,0,0.25,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
1600,SPXW,2024-10-31,1600,C,0.0,1,3710.3,8,3727.2,0,3718.75,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
1600,SPXW,2024-10-31,1600,P,0.0,310,0.3,503,0.45,1,0.375,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
1800,SPXW,2024-10-31,1800,C,0.0,1,3515.2,8,3532.0,0,3523.6,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
1800,SPXW,2024-10-31,1800,P,0.0,513,0.45,187,0.6,0,0.525,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
2000,SPXW,2024-10-31,2000,C,0.0,1,3320.2,8,3337.1,0,3328.6499999999996,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
2000,SPXW,2024-10-31,2000,P,0.0,565,0.7,151,0.85,80,0.7749999999999999,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
2100,SPXW,2024-10-31,2100,C,0.0,1,3222.7,8,3239.7,0,3231.2,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
2100,SPXW,2024-10-31,2100,P,0.0,409,0.85,73,1.0,3,0.925,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
2200,SPXW,2024-10-31,2200,C,0.0,1,3125.3,8,3142.3,0,3133.8,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
2200,SPXW,2024-10-31,2200,P,0.0,632,1.0,534,1.2,35,1.1,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
2300,SPXW,2024-10-31,2300,C,0.0,1,3027.9,8,3044.8,0,3036.3500000000004,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
2300,SPXW,2024-10-31,2300,P,0.0,615,1.2,505,1.4,7,1.2999999999999998,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
2400,SPXW,2024-10-31,2400,C,0.0,1,2930.5,8,2947.6,0,2939.05,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
2400,SPXW,2024-10-31,2400,P,0.0,35,1.45,313,1.6,36,1.525,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
2500,SPXW,2024-10-31,2500,C,0.0,1,2833.2,8,2850.1,0,2841.6499999999996,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
2500,SPXW,2024-10-31,2500,P,0.0,35,1.7,492,1.9,48,1.7999999999999998,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
2600,SPXW,2024-10-31,2600,C,0.0,1,2735.9,8,2752.9,0,2744.4,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
2600,SPXW,2024-10-31,2600,P,0.0,35,2.0,472,2.2,132,2.1,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
2700,SPXW,2024-10-31,2700,C,0.0,1,2638.6,8,2655.4,0,2647.0,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
2700,SPXW,2024-10-31,2700,P,0.0,30,2.4,337,2.5,141,2.45,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
2800,SPXW,2024-10-31,2800,C,0.0,1,2541.4,8,2558.2,0,2549.8,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
2800,SPXW,2024-10-31,2800,P,0.0,30,2.75,390,2.9,21,2.825,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
2900,SPXW,2024-10-31,2900,C,0.0,1,2444.2,8,2461.0,0,2452.6,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
2900,SPXW,2024-10-31,2900,P,0.0,164,3.1,319,3.3,85,3.2,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3000,SPXW,2024-10-31,3000,C,0.0,1,2347.0,8,2364.0,0,2355.5,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3000,SPXW,2024-10-31,3000,P,0.0,30,3.6,552,3.8,504,3.7,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3100,SPXW,2024-10-31,3100,C,0.0,1,2249.9,8,2266.9,0,2258.4,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3100,SPXW,2024-10-31,3100,P,0.0,30,4.1,295,4.3,557,4.199999999999999,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3200,SPXW,2024-10-31,3200,C,0.0,1,2152.9,8,2169.8,0,2161.3500000000004,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3200,SPXW,2024-10-31,3200,P,0.0,30,4.7,252,4.9,401,4.800000000000001,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3300,SPXW,2024-10-31,3300,C,0.0,1,2055.9,8,2072.8,0,2064.3500000000004,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3300,SPXW,2024-10-31,3300,P,0.0,170,5.3,625,5.6,271,5.449999999999999,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3400,SPXW,2024-10-31,3400,C,0.0,1,1959.0,8,1975.8,0,1967.4,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3400,SPXW,2024-10-31,3400,P,0.0,519,6.0,436,6.3,251,6.15,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3500,SPXW,2024-10-31,3500,C,0.0,1,1862.2,8,1879.5,0,1870.85,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3500,SPXW,2024-10-31,3500,P,0.0,30,6.9,421,7.1,205,7.0,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3550,SPXW,2024-10-31,3550,C,0.0,1,1813.8,8,1830.6,0,1822.1999999999998,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3550,SPXW,2024-10-31,3550,P,0.0,30,7.3,173,7.5,6,7.4,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3600,SPXW,2024-10-31,3600,C,0.0,1,1765.5,8,1782.4,0,1773.95,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3600,SPXW,2024-10-31,3600,P,0.0,179,7.7,576,8.0,3,7.85,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3650,SPXW,2024-10-31,3650,C,0.0,1,1717.1,8,1733.9,0,1725.5,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3650,SPXW,2024-10-31,3650,P,0.0,68,8.2,464,8.5,13,8.35,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3700,SPXW,2024-10-31,3700,C,0.0,1,1668.8,8,1685.9,0,1677.35,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3700,SPXW,2024-10-31,3700,P,0.0,176,8.7,578,9.0,24,8.85,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3750,SPXW,2024-10-31,3750,C,0.0,2,1620.6,8,1637.7,0,1629.15,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3750,SPXW,2024-10-31,3750,P,0.0,35,9.3,46,9.5,0,9.4,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3800,SPXW,2024-10-31,3800,C,0.0,1,1572.3,8,1589.4,0,1580.85,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3800,SPXW,2024-10-31,3800,P,0.0,35,9.9,336,10.1,18,10.0,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3850,SPXW,2024-10-31,3850,C,0.0,2,1524.1,8,1541.2,0,1532.65,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3850,SPXW,2024-10-31,3850,P,0.0,35,10.5,64,10.7,32,10.6,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3900,SPXW,2024-10-31,3900,C,0.0,1,1476.0,8,1493.2,0,1484.6,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3900,SPXW,2024-10-31,3900,P,0.0,71,11.1,573,11.4,46,11.25,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3950,SPXW,2024-10-31,3950,C,0.0,2,1427.9,8,1445.1,0,1436.5,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
3950,SPXW,2024-10-31,3950,P,0.0,71,11.8,434,12.1,16,11.95,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4000,SPXW,2024-10-31,4000,C,0.0,2,1379.8,8,1396.9,0,1388.35,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4000,SPXW,2024-10-31,4000,P,0.0,342,12.5,448,12.9,44,12.7,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4025,SPXW,2024-10-31,4025,C,0.0,2,1355.8,8,1373.1,0,1364.4499999999998,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4025,SPXW,2024-10-31,4025,P,0.0,303,12.9,445,13.3,13,13.100000000000001,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4050,SPXW,2024-10-31,4050,C,0.0,2,1331.8,8,1349.0,0,1340.4,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4050,SPXW,2024-10-31,4050,P,0.0,338,13.3,455,13.7,27,13.5,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4075,SPXW,2024-10-31,4075,C,0.0,2,1307.8,8,1325.3,0,1316.55,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4075,SPXW,2024-10-31,4075,P,0.0,75,13.8,295,14.1,27,13.95,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4100,SPXW,2024-10-31,4100,C,0.0,2,1283.9,8,1301.3,0,1292.6,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4100,SPXW,2024-10-31,4100,P,0.0,343,14.2,86,14.5,2206,14.35,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4125,SPXW,2024-10-31,4125,C,0.0,2,1259.9,8,1277.4,0,1268.65,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4125,SPXW,2024-10-31,4125,P,0.0,74,14.7,295,15.0,3,14.85,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4150,SPXW,2024-10-31,4150,C,0.0,2,1236.0,8,1253.5,0,1244.75,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4150,SPXW,2024-10-31,4150,P,0.0,289,15.1,295,15.5,27,15.3,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4175,SPXW,2024-10-31,4175,C,0.0,2,1212.1,8,1229.5,0,1220.8,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4175,SPXW,2024-10-31,4175,P,0.0,281,15.6,295,16.0,8,15.8,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4200,SPXW,2024-10-31,4200,C,0.0,2,1188.2,8,1205.7,0,1196.95,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4200,SPXW,2024-10-31,4200,P,0.0,74,16.2,295,16.5,337,16.35,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4225,SPXW,2024-10-31,4225,C,0.0,1,1164.3,8,1181.7,0,1173.0,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4225,SPXW,2024-10-31,4225,P,0.0,178,16.7,102,17.0,71,16.85,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4250,SPXW,2024-10-31,4250,C,0.0,2,1140.5,8,1158.3,0,1149.4,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4250,SPXW,2024-10-31,4250,P,0.0,28,17.3,310,17.6,96,17.450000000000003,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4275,SPXW,2024-10-31,4275,C,0.0,2,1116.7,8,1134.1,0,1125.4,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4275,SPXW,2024-10-31,4275,P,0.0,363,17.8,410,18.2,33,18.0,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4300,SPXW,2024-10-31,4300,C,0.0,1,1092.9,8,1110.7,0,1101.8000000000002,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4300,SPXW,2024-10-31,4300,P,0.0,78,18.5,305,18.8,296,18.65,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4325,SPXW,2024-10-31,4325,C,0.0,2,1069.2,8,1086.7,1,1077.95,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4325,SPXW,2024-10-31,4325,P,0.0,177,19.1,50,19.5,130,19.3,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4350,SPXW,2024-10-31,4350,C,0.0,2,1045.4,8,1063.0,0,1054.2,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4350,SPXW,2024-10-31,4350,P,0.0,298,19.8,362,20.2,907,20.0,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4375,SPXW,2024-10-31,4375,C,0.0,2,1021.7,8,1039.3,0,1030.5,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4375,SPXW,2024-10-31,4375,P,0.0,182,20.5,55,20.9,2,20.7,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4400,SPXW,2024-10-31,4400,C,0.0,2,998.1,8,1015.9,1,1007.0,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4400,SPXW,2024-10-31,4400,P,0.0,257,21.2,165,21.6,86,21.4,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4420,SPXW,2024-10-31,4420,C,0.0,2,979.2,8,997.0,0,988.1,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4420,SPXW,2024-10-31,4420,P,0.0,275,21.8,81,22.3,1,22.05,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4425,SPXW,2024-10-31,4425,C,0.0,2,974.5,8,992.3,1,983.4,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4425,SPXW,2024-10-31,4425,P,0.0,181,22.0,55,22.4,121,22.2,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4430,SPXW,2024-10-31,4430,C,0.0,2,969.7,8,987.6,0,978.6500000000001,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4430,SPXW,2024-10-31,4430,P,0.0,181,22.2,55,22.6,24,22.4,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4440,SPXW,2024-10-31,4440,C,0.0,2,960.3,8,977.7,0,969.0,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4440,SPXW,2024-10-31,4440,P,0.0,186,22.5,60,22.9,1,22.7,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4450,SPXW,2024-10-31,4450,C,0.0,2,950.9,8,968.3,0,959.5999999999999,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4450,SPXW,2024-10-31,4450,P,0.0,358,22.8,186,23.3,36,23.05,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4460,SPXW,2024-10-31,4460,C,0.0,2,941.5,8,958.9,0,950.2,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4460,SPXW,2024-10-31,4460,P,0.0,269,23.2,131,23.6,0,23.4,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4470,SPXW,2024-10-31,4470,C,0.0,2,932.1,8,949.5,0,940.8,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4470,SPXW,2024-10-31,4470,P,0.0,280,23.5,85,24.0,1,23.75,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4475,SPXW,2024-10-31,4475,C,0.0,2,927.4,8,944.8,0,936.0999999999999,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4475,SPXW,2024-10-31,4475,P,0.0,185,23.7,60,24.1,1,23.9,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4480,SPXW,2024-10-31,4480,C,0.0,2,922.7,8,940.1,0,931.4000000000001,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4480,SPXW,2024-10-31,4480,P,0.0,185,23.9,60,24.3,1,24.1,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4490,SPXW,2024-10-31,4490,C,0.0,2,913.3,8,930.7,1,922.0,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4490,SPXW,2024-10-31,4490,P,0.0,278,24.2,60,24.7,40,24.45,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4500,SPXW,2024-10-31,4500,C,0.0,2,903.9,8,921.3,0,912.5999999999999,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4500,SPXW,2024-10-31,4500,P,0.0,346,24.6,85,25.1,1117,24.85,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4510,SPXW,2024-10-31,4510,C,0.0,2,894.5,8,911.9,0,903.2,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4510,SPXW,2024-10-31,4510,P,0.0,185,25.0,60,25.4,11,25.2,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4520,SPXW,2024-10-31,4520,C,0.0,2,885.1,8,902.6,0,893.85,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4520,SPXW,2024-10-31,4520,P,0.0,268,25.4,158,25.8,97,25.6,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4525,SPXW,2024-10-31,4525,C,0.0,2,880.4,8,897.9,0,889.15,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4525,SPXW,2024-10-31,4525,P,0.0,271,25.6,65,26.0,905,25.8,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4530,SPXW,2024-10-31,4530,C,0.0,2,875.8,8,893.2,0,884.5,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4530,SPXW,2024-10-31,4530,P,0.0,189,25.8,65,26.2,2,26.0,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4540,SPXW,2024-10-31,4540,C,0.0,2,866.4,8,883.9,1,875.15,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4540,SPXW,2024-10-31,4540,P,0.0,183,26.2,275,26.8,0,26.5,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4550,SPXW,2024-10-31,4550,C,0.0,2,857.1,8,874.5,0,865.8,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4550,SPXW,2024-10-31,4550,P,0.0,273,26.6,90,27.0,1004,26.8,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4560,SPXW,2024-10-31,4560,C,0.0,2,847.7,8,865.2,0,856.45,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4560,SPXW,2024-10-31,4560,P,0.0,287,27.0,262,27.6,0,27.3,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4570,SPXW,2024-10-31,4570,C,0.0,2,838.4,8,855.9,0,847.15,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4570,SPXW,2024-10-31,4570,P,0.0,184,27.4,177,28.1,27,27.75,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4575,SPXW,2024-10-31,4575,C,0.0,2,833.8,8,851.2,0,842.5,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4575,SPXW,2024-10-31,4575,P,0.0,191,27.6,176,28.3,42,27.950000000000003,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4580,SPXW,2024-10-31,4580,C,0.0,2,829.1,8,846.6,1,837.85,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4580,SPXW,2024-10-31,4580,P,0.0,220,27.9,84,28.5,2,28.2,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4590,SPXW,2024-10-31,4590,C,0.0,2,819.8,8,837.3,2,828.55,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4590,SPXW,2024-10-31,4590,P,0.0,183,28.3,173,29.0,58,28.65,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4600,SPXW,2024-10-31,4600,C,0.0,2,810.5,8,828.0,1,819.25,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4600,SPXW,2024-10-31,4600,P,0.0,245,28.8,78,29.2,1964,29.0,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4610,SPXW,2024-10-31,4610,C,0.0,2,801.2,8,818.8,0,810.0,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4610,SPXW,2024-10-31,4610,P,0.0,217,29.3,290,30.0,196,29.65,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4620,SPXW,2024-10-31,4620,C,0.0,2,792.0,8,809.5,0,800.75,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4620,SPXW,2024-10-31,4620,P,0.0,174,29.8,167,30.5,8,30.15,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4625,SPXW,2024-10-31,4625,C,0.0,2,787.3,8,804.9,0,796.0999999999999,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4625,SPXW,2024-10-31,4625,P,0.0,171,30.0,166,30.7,42,30.35,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4630,SPXW,2024-10-31,4630,C,0.0,2,782.7,8,800.3,0,791.5,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4630,SPXW,2024-10-31,4630,P,0.0,174,30.3,229,31.0,1,30.65,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4640,SPXW,2024-10-31,4640,C,0.0,2,773.5,8,791.0,39,782.25,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4640,SPXW,2024-10-31,4640,P,0.0,198,30.8,163,31.5,28,31.15,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4650,SPXW,2024-10-31,4650,C,0.0,2,764.2,8,781.8,0,773.0,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4650,SPXW,2024-10-31,4650,P,0.0,160,31.4,267,32.0,135,31.7,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4660,SPXW,2024-10-31,4660,C,0.0,2,755.0,8,772.6,0,763.8,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4660,SPXW,2024-10-31,4660,P,0.0,170,31.9,281,32.6,1,32.25,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4670,SPXW,2024-10-31,4670,C,0.0,2,745.8,8,763.4,0,754.5999999999999,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4670,SPXW,2024-10-31,4670,P,0.0,221,32.4,62,33.0,0,32.7,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4675,SPXW,2024-10-31,4675,C,0.0,2,741.2,8,758.8,0,750.0,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4675,SPXW,2024-10-31,4675,P,0.0,166,32.7,100,33.2,5,32.95,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4680,SPXW,2024-10-31,4680,C,0.0,1,736.7,8,754.2,0,745.45,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4680,SPXW,2024-10-31,4680,P,0.0,162,33.0,66,33.6,2,33.3,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4690,SPXW,2024-10-31,4690,C,0.0,2,727.5,8,745.1,0,736.3,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4690,SPXW,2024-10-31,4690,P,0.0,81,33.6,85,34.2,33,33.900000000000006,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4700,SPXW,2024-10-31,4700,C,0.0,2,718.3,8,735.9,0,727.0999999999999,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4700,SPXW,2024-10-31,4700,P,0.0,122,34.2,76,34.6,30,34.400000000000006,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4710,SPXW,2024-10-31,4710,C,0.0,2,709.2,8,726.8,1,718.0,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4710,SPXW,2024-10-31,4710,P,0.0,121,34.8,126,35.4,7,35.099999999999994,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4720,SPXW,2024-10-31,4720,C,0.0,1,700.0,8,719.7,2,709.85,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4720,SPXW,2024-10-31,4720,P,0.0,78,35.4,65,36.0,10,35.7,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4725,SPXW,2024-10-31,4725,C,0.0,1,695.5,8,713.1,1,704.3,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
4725,SPXW,2024-10-31,4725,P,0.0,77,35.7,155,36.4,1010,36.05,2024-05-24 16:00:00,0.43881278538812785,31Oct2024
